Symbol,Price,Action,Score,Confidence,Horizon,L1_Score,L1_Reasoning,L2_Score,L2_Reasoning,L3_Score,L3_Reasoning,P_Target,P_Stop,Pred_Return,MarketCap_Cr,Rebound_Score,Oversold_Score,Valuation_Score,Growth_Score,Technical_Score,Momentum_Score,Flag_52W_LOW,Flag_OVERSOLD,Flag_Double_Bottom,Double_Bottom_Stage,Double_Bottom_Score,Pct_From_52W_High,Pct_From_52W_Low,52W_High,52W_Low,RSI,Final_Rank_Score,PE_Ratio,PB_Ratio,ROE,Revenue_Growth_Pct,Debt_Equity,Index_Name
MOTHERSON,116.69,AVOID,48.0,0.32,3.9 days,66.2,Low Leverage (D/E: 0.44),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,2.5,MC Target Prob: 3.5% | Expected Horizon: 3.9d,0.04,0.43,-0.0072,149765.0,68.0,20.0,40.0,90.0,100.0,40.0,NO,NO,YES,Neckline Breakout,75.0,-1.85,55.73,118.89,74.93,66.4,54.0,38.9,4.06,10.1,14.9,0.44,Nifty Infra
MPHASIS,2953.6,WAIT,53.6,0.39,4.0 days,78.4,High ROE (18.3%) | Low Leverage (D/E: 0.24) | Healthy Margins (11.7%),68.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Overbought RSI | Positive Trend Slope,16.4,MC Target Prob: 2.0% | Model Predicts Positive Return | Expected Horizon: 4.0d,0.02,0.39,0.0179,43846.0,72.0,28.3,40.0,80.0,70.0,70.0,NO,NO,YES,Confirmed Bounce,80.0,-5.78,43.31,3134.66,2061.02,88.6,59.1,24.4,4.31,18.3,14.4,0.24,Nifty IT
NAVA,526.4,AVOID,43.3,0.31,3.5 days,82.3,Low Leverage (D/E: 0.21) | Healthy Margins (18.3%),20.0,Neutral Setup,24.3,MC Target Prob: 13.3% | Model Predicts Positive Return | Expected Horizon: 3.5d,0.13,0.48,0.0118,16588.0,57.5,60.0,70.0,45.0,50.0,55.0,NO,NO,YES,Breakdown,10.0,-26.21,46.83,713.34,358.51,38.5,47.6,21.0,2.05,10.3,12.2,0.21,Nifty Energy
NESTLEIND,1240.2,AVOID,48.5,0.36,4.6 days,75.6,Strong Revenue Growth (23.0%) | High ROE (76.3%) | Low Leverage (D/E: 0.09) | Healthy Margins (15.1%),56.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Bullish Pullback Entry,15.0,MC Target Prob: 0.0% | Model Predicts Positive Return | Expected Horizon: 4.6d,0.0,0.24,0.0088,277349.0,86.5,61.7,30.0,100.0,70.0,100.0,NO,NO,YES,Confirmed Bounce,70.0,-3.3,17.23,1282.58,1057.93,37.3,59.9,79.1,53.78,76.3,23.0,0.09,Nifty FMCG
NHPC,75.7,AVOID,44.5,0.33,3.9 days,78.6,Strong Revenue Growth (19.2%) | Healthy Margins (32.4%),20.0,Neutral Setup,31.3,MC Target Prob: 1.8% | Model Predicts +2.0% (10d) | Expected Horizon: 3.9d,0.02,0.44,0.0201,73841.0,77.5,63.3,70.0,100.0,50.0,85.0,YES,NO,YES,Forming Trough 2,55.0,-14.73,8.9,88.78,69.52,19.5,54.4,26.5,1.79,9.0,19.2,1.13,Nifty Energy
NLCINDIA,236.04,AVOID,35.0,0.24,3.6 days,78.6,High ROE (16.0%) | Low Leverage (D/E: 0.82) | Healthy Margins (20.1%),20.0,Neutral Setup,4.2,MC Target Prob: 6.0% | Expected Horizon: 3.6d,0.06,0.5,-0.0155,46556.0,81.2,70.0,80.0,10.0,65.0,85.0,NO,NO,YES,Confirmed Bounce,80.0,-16.09,23.95,281.31,190.43,28.9,48.9,13.2,2.16,16.0,-0.3,0.82,Nifty Energy
NTPC,320.88,AVOID,38.5,0.28,4.2 days,77.5,Healthy Margins (14.4%),20.0,Neutral Setup,15.4,MC Target Prob: 0.6% | Model Predicts Positive Return | Expected Horizon: 4.2d,0.01,0.37,0.0146,351407.0,69.2,80.0,80.0,35.0,55.0,100.0,YES,NO,NO,None,0.0,-10.96,11.31,360.35,288.28,32.6,47.7,11.9,1.73,13.7,8.0,1.18,"Nifty Energy, Nifty Infra"
NTPCGREEN,91.21,SELL,25.4,0.2,3.7 days,53.7,Strong Revenue Growth (46.7%) | Healthy Margins (18.3%),20.0,Neutral Setup,1.8,MC Target Prob: 2.6% | Expected Horizon: 3.7d,0.03,0.5,0.0,84078.0,54.5,83.3,25.0,55.0,35.0,70.0,YES,YES,YES,Breakdown,10.0,-38.62,4.74,148.61,87.08,5.4,34.1,160.9,4.56,2.8,46.7,1.65,Nifty Energy
OBEROIRLTY,1653.41,AVOID,36.2,0.23,3.9 days,84.9,Strong Revenue Growth (52.1%) | Low Leverage (D/E: 0.16) | Healthy Margins (41.7%),20.0,Neutral Setup,1.5,MC Target Prob: 2.1% | Expected Horizon: 3.9d,0.02,0.43,-0.0295,57871.0,93.8,80.0,55.0,100.0,50.0,85.0,YES,NO,YES,Confirmed Bounce,80.0,-28.3,12.16,2305.86,1474.15,34.8,53.5,23.1,3.46,14.9,52.1,0.16,Nifty Realty
OFSS,7990.09,AVOID,41.9,0.28,3.9 days,85.0,Strong Revenue Growth (20.3%) | High ROE (32.6%) | Low Leverage (D/E: 0.00) | Healthy Margins (34.4%),38.0,Constructive RSI (Neutral-Bullish),2.2,MC Target Prob: 3.1% | Expected Horizon: 3.9d,0.03,0.44,-0.003,82450.0,75.8,80.0,25.0,100.0,70.0,100.0,NO,YES,YES,Forming Trough 2,55.0,-33.46,18.09,12007.84,6765.85,46.7,52.1,31.4,10.53,32.6,20.3,0.0,Nifty IT
OIL,405.74,AVOID,41.7,0.29,3.6 days,82.8,Low Leverage (D/E: 0.59) | Healthy Margins (19.5%),20.0,Neutral Setup,19.2,MC Target Prob: 6.0% | Model Predicts Positive Return | Expected Horizon: 3.6d,0.06,0.5,0.0067,78240.0,95.4,70.0,92.5,80.0,35.0,100.0,NO,NO,YES,Confirmed Bounce,70.0,-13.7,22.01,470.17,332.56,28.0,57.8,11.8,1.35,12.7,5.2,0.59,Nifty Energy
ONGC,235.68,AVOID,35.7,0.27,4.0 days,68.8,Low Leverage (D/E: 0.43),20.0,Neutral Setup,15.9,MC Target Prob: 1.3% | Model Predicts Positive Return | Expected Horizon: 4.0d,0.01,0.42,0.008,332937.0,97.5,71.7,100.0,67.5,50.0,100.0,YES,NO,YES,Confirmed Bounce,70.0,-6.61,13.01,252.37,208.55,35.3,54.2,8.0,0.9,12.7,1.9,0.43,"Nifty Energy, Nifty Infra"
PATANJALI,548.75,AVOID,37.3,0.28,4.1 days,73.5,Low Leverage (D/E: 0.21),20.0,Neutral Setup,16.0,MC Target Prob: 1.5% | Model Predicts Positive Return | Expected Horizon: 4.1d,0.01,0.38,0.0013,45647.0,78.0,80.0,65.0,90.0,65.0,100.0,YES,NO,YES,Breakdown,10.0,-17.07,4.17,661.74,526.78,29.0,49.5,25.2,3.48,14.8,14.7,0.21,Nifty FMCG
PERSISTENT,6497.19,AVOID,47.4,0.32,4.0 days,73.9,Strong Revenue Growth (25.1%) | High ROE (26.3%) | Low Leverage (D/E: 0.06) | Healthy Margins (12.6%),68.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Overbought RSI | Positive Trend Slope,3.4,MC Target Prob: 4.9% | Expected Horizon: 4.0d,0.05,0.4,-0.0025,76991.0,53.8,28.3,25.0,100.0,100.0,40.0,NO,NO,YES,Extended Breakout,40.0,-1.71,48.5,6610.56,4375.22,72.4,49.3,41.4,9.84,26.3,25.1,0.06,Nifty IT
PETRONET,274.8,AVOID,30.6,0.24,4.1 days,38.7,High ROE (18.6%) | Low Leverage (D/E: 0.11),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,0.8,MC Target Prob: 1.2% | Expected Horizon: 4.1d,0.01,0.38,-0.011,40103.0,77.0,70.0,80.0,55.0,100.0,100.0,YES,NO,NO,None,0.0,-18.09,5.61,335.5,260.2,48.2,44.5,10.3,1.8,18.6,-23.3,0.11,Nifty Energy
PHOENIXLTD,1725.1,WAIT,54.4,0.4,3.8 days,73.5,Strong Revenue Growth (33.7%) | Low Leverage (D/E: 0.37) | Healthy Margins (27.7%),74.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Bullish Pullback Entry,18.6,MC Target Prob: 5.1% | Model Predicts Positive Return | Expected Horizon: 3.8d,0.05,0.47,0.0058,63149.0,79.5,61.7,25.0,100.0,85.0,70.0,NO,NO,YES,Neckline Breakout,65.0,-7.51,21.91,1865.11,1415.03,44.8,61.9,50.3,5.75,11.1,33.7,0.37,Nifty Realty
POWERGRID,266.8,AVOID,39.6,0.32,4.2 days,65.0,High ROE (16.5%) | Healthy Margins (34.1%),38.0,Constructive RSI (Neutral-Bullish),15.5,MC Target Prob: 0.7% | Model Predicts Positive Return | Expected Horizon: 4.2d,0.01,0.37,0.0007,269997.0,67.5,80.0,65.0,35.0,35.0,100.0,YES,NO,YES,Forming Trough 2,55.0,-16.79,9.84,320.65,242.91,40.5,48.0,14.4,2.69,16.5,-5.0,1.51,"Nifty Energy, Nifty Infra"
POWERINDIA,19305.0,AVOID,35.1,0.25,3.4 days,73.5,Strong Revenue Growth (46.2%) | High ROE (21.0%) | Low Leverage (D/E: 0.02) | Healthy Margins (12.1%),20.0,Neutral Setup,9.8,MC Target Prob: 13.9% | Expected Horizon: 3.4d,0.14,0.51,-0.0205,156048.0,80.8,51.7,25.0,100.0,70.0,85.0,NO,NO,YES,Confirmed Bounce,80.0,-15.16,100.7,22755.0,9618.96,35.3,48.8,158.3,30.15,21.0,46.2,0.02,Nifty Energy
PRESTIGE,1689.7,AVOID,42.7,0.35,3.6 days,54.8,Strong Revenue Growth (166.5%),56.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Bullish Pullback Entry,19.3,MC Target Prob: 6.1% | Model Predicts Positive Return | Expected Horizon: 3.6d,0.06,0.49,0.0143,57201.0,81.5,51.7,25.0,100.0,65.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-10.4,59.54,1885.88,1059.08,37.3,54.3,47.8,3.51,8.0,166.5,1.05,Nifty Realty
RADICO,3201.9,AVOID,45.9,0.35,4.1 days,50.2,Strong Revenue Growth (19.5%) | Low Leverage (D/E: 0.21),74.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Bullish Pullback Entry,17.4,MC Target Prob: 3.5% | Model Predicts Positive Return | Expected Horizon: 4.1d,0.03,0.36,0.0192,46569.0,61.2,43.3,25.0,100.0,100.0,70.0,NO,NO,YES,Extended Breakout,40.0,-4.93,69.59,3368.0,1888.01,43.7,50.5,77.0,14.03,0.0,19.5,0.21,Nifty FMCG
RELIANCE,1540.6,WAIT,55.0,0.39,4.5 days,73.6,Low Leverage (D/E: 0.37),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,15.0,MC Target Prob: 0.1% | Model Predicts Positive Return | Expected Horizon: 4.5d,0.0,0.28,0.0024,1709557.0,79.5,28.3,80.0,45.0,100.0,70.0,NO,NO,YES,Confirmed Bounce,70.0,-1.87,33.12,1569.9,1157.28,58.8,62.4,21.2,1.89,9.1,12.5,0.37,"Nifty Energy, Nifty Infra"
RPOWER,37.68,SELL,21.4,0.2,3.2 days,31.6,Low Leverage (D/E: 0.92),20.0,Neutral Setup,12.4,MC Target Prob: 17.8% | Expected Horizon: 3.2d,0.18,0.55,-0.0747,11270.0,68.2,100.0,70.0,20.0,65.0,70.0,YES,YES,YES,Breakdown,10.0,-47.13,14.46,71.27,32.92,33.3,35.4,0.0,0.7,-2.1,-4.6,0.92,Nifty Energy
SHREECEM,26075.0,SELL,20.2,0.17,4.5 days,40.5,Low Leverage (D/E: 0.38) | Healthy Margins (14.5%),20.0,Neutral Setup,0.0,MC Target Prob: 0.0% | Expected Horizon: 4.5d,0.0,0.27,-0.0037,84916.0,54.2,80.0,25.0,47.5,50.0,70.0,YES,NO,YES,Breakdown,10.0,-19.16,5.52,32253.6,24711.56,37.2,30.4,48.6,9.22,0.0,5.2,0.38,Nifty Infra
SIEMENS,3325.9,AVOID,42.0,0.28,3.8 days,49.9,Low Leverage (D/E: 0.02),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,1.6,MC Target Prob: 2.2% | Expected Horizon: 3.8d,0.02,0.47,-0.0126,129058.0,71.2,46.7,25.0,45.0,100.0,70.0,NO,NO,YES,Confirmed Bounce,80.0,-28.65,22.55,4661.35,2713.99,60.3,50.8,76.5,9.32,0.0,14.6,0.02,Nifty Energy
SJVN,72.94,AVOID,33.7,0.27,3.7 days,62.2,Strong Revenue Growth (196.7%) | Healthy Margins (14.2%),20.0,Neutral Setup,16.9,MC Target Prob: 2.7% | Model Predicts Positive Return | Expected Horizon: 3.7d,0.03,0.52,0.002,28408.0,61.8,83.3,40.0,65.0,65.0,40.0,YES,YES,YES,Breakdown,10.0,-38.47,0.0,118.53,72.94,8.8,42.1,44.3,1.96,4.5,196.7,2.27,Nifty Energy
SOBHA,1537.8,AVOID,33.7,0.27,3.7 days,61.4,Strong Revenue Growth (60.2%) | Low Leverage (D/E: 0.22),20.0,Neutral Setup,17.7,MC Target Prob: 3.8% | Model Predicts Positive Return | Expected Horizon: 3.7d,0.04,0.5,0.0066,13870.0,77.8,51.7,25.0,100.0,50.0,85.0,NO,NO,YES,Confirmed Bounce,80.0,-9.6,40.77,1701.2,1092.44,34.0,46.9,71.7,2.94,4.2,60.2,0.22,Nifty Realty
SUZLON,51.74,AVOID,42.3,0.29,3.6 days,84.3,Strong Revenue Growth (44.9%) | High ROE (40.6%) | Low Leverage (D/E: 0.06) | Healthy Margins (19.0%),20.0,Neutral Setup,19.3,MC Target Prob: 6.2% | Model Predicts Positive Return | Expected Horizon: 3.6d,0.06,0.5,0.0127,74776.0,58.2,63.3,55.0,55.0,50.0,70.0,YES,NO,YES,Breakdown,10.0,-27.62,4.08,71.48,49.71,22.6,47.1,23.6,9.53,40.6,44.9,0.06,"Nifty Energy, Nifty Infra"
TATACONSUM,1162.9,AVOID,48.3,0.3,4.4 days,59.0,Strong Revenue Growth (17.9%) | Low Leverage (D/E: 0.12),92.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope | Bullish Pullback Entry,0.2,MC Target Prob: 0.2% | Expected Horizon: 4.4d,0.0,0.29,-0.0023,109652.0,81.5,51.7,25.0,100.0,65.0,100.0,NO,NO,YES,Confirmed Bounce,70.0,-2.89,31.71,1197.5,882.91,44.3,58.3,71.0,5.39,6.9,17.9,0.12,Nifty FMCG
TATAPOWER,384.5,SELL,20.0,0.19,4.1 days,24.2,Average Fundamentals,20.0,Neutral Setup,15.8,MC Target Prob: 1.2% | Model Predicts Positive Return | Expected Horizon: 4.1d,0.01,0.41,0.0058,129156.0,75.8,80.0,40.0,10.0,65.0,100.0,YES,NO,YES,Confirmed Bounce,70.0,-12.25,14.72,438.17,335.18,39.6,36.7,34.5,3.27,11.3,-12.8,1.68,"Nifty Energy, Nifty Infra"
TCS,3180.38,AVOID,46.8,0.31,4.5 days,82.3,High ROE (48.4%) | Low Leverage (D/E: 0.10) | Healthy Margins (18.4%),60.0,Overbought RSI | Positive Trend Slope | Volume Breakout Detected,0.0,MC Target Prob: 0.0% | Expected Horizon: 4.5d,0.0,0.28,-0.0095,779300.0,69.2,56.7,65.0,70.0,100.0,70.0,YES,NO,NO,None,0.0,-25.1,12.53,4246.32,2826.29,73.0,53.5,15.8,6.87,48.4,9.6,0.1,Nifty IT
TECHM,1570.8,AVOID,39.1,0.27,4.3 days,73.6,High ROE (16.6%) | Low Leverage (D/E: 0.07),44.0,Overbought RSI | Positive Trend Slope,0.5,MC Target Prob: 0.7% | Expected Horizon: 4.3d,0.01,0.32,-0.0121,130989.0,77.0,46.7,40.0,80.0,100.0,70.0,NO,NO,YES,Neckline Breakout,75.0,-10.03,26.99,1745.89,1236.96,79.4,50.5,27.3,4.43,16.6,12.6,0.07,Nifty IT
THERMAX,2845.7,AVOID,39.2,0.32,3.6 days,62.4,Low Leverage (D/E: 0.42),20.0,Neutral Setup,32.6,MC Target Prob: 3.7% | Model Predicts +3.1% (10d) | Expected Horizon: 3.6d,0.04,0.52,0.0306,52904.0,64.5,100.0,25.0,80.0,35.0,70.0,YES,YES,YES,Breakdown,10.0,-41.75,0.0,4885.14,2845.7,30.2,46.8,73.6,9.53,13.7,11.1,0.42,Nifty Energy
TORNTPOWER,1276.67,AVOID,30.7,0.24,3.7 days,52.0,Low Leverage (D/E: 0.71),38.0,Constructive RSI (Neutral-Bullish),3.3,MC Target Prob: 4.7% | Expected Horizon: 3.7d,0.05,0.47,-0.0077,73288.0,76.5,80.0,40.0,10.0,70.0,100.0,YES,NO,YES,Confirmed Bounce,70.0,-22.52,7.49,1647.66,1187.69,42.6,44.4,30.4,3.9,13.0,-0.8,0.71,Nifty Energy
UBL,1683.3,SELL,18.2,0.16,4.4 days,34.8,Low Leverage (D/E: 0.29),20.0,Neutral Setup,0.1,MC Target Prob: 0.1% | Expected Horizon: 4.4d,0.0,0.32,-0.0059,35094.0,43.5,63.3,25.0,22.5,35.0,85.0,YES,NO,NO,None,0.0,-24.43,0.74,2227.43,1671.0,24.8,25.8,84.6,8.08,9.3,-3.1,0.29,Nifty FMCG
ULTRACEMCO,11597.0,AVOID,30.4,0.25,4.4 days,54.5,Low Leverage (D/E: 0.29),20.0,Neutral Setup,15.1,MC Target Prob: 0.1% | Model Predicts Positive Return | Expected Horizon: 4.4d,0.0,0.3,0.0092,317556.0,55.2,61.7,40.0,32.5,35.0,100.0,NO,NO,YES,Forming Trough 2,55.0,-9.92,15.23,12874.0,10064.65,39.7,37.8,38.9,4.41,10.6,3.0,0.29,Nifty Infra
UNITDSPR,1449.05,AVOID,41.5,0.34,4.4 days,55.4,High ROE (20.0%) | Low Leverage (D/E: 0.05) | Healthy Margins (14.7%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,15.2,MC Target Prob: 0.3% | Model Predicts Positive Return | Expected Horizon: 4.4d,0.0,0.29,0.012,91645.0,62.5,56.7,40.0,67.5,100.0,70.0,YES,NO,NO,None,0.0,-13.04,14.32,1666.26,1267.49,56.6,47.8,52.5,10.65,20.0,0.8,0.05,Nifty FMCG
VBL,478.89,AVOID,36.3,0.27,3.8 days,53.8,Strong Revenue Growth (18.1%) | Low Leverage (D/E: 0.13) | Healthy Margins (14.0%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,2.0,MC Target Prob: 2.9% | Expected Horizon: 3.8d,0.03,0.46,-0.0075,177993.0,87.8,56.7,40.0,90.0,85.0,100.0,YES,NO,YES,Confirmed Bounce,80.0,-26.2,10.38,648.91,433.85,64.5,51.8,55.8,9.09,0.0,18.1,0.13,Nifty FMCG
WIPRO,253.37,AVOID,43.4,0.28,4.2 days,85.8,High ROE (15.4%) | Low Leverage (D/E: 0.23) | Healthy Margins (14.2%),44.0,Overbought RSI | Positive Trend Slope,0.6,MC Target Prob: 0.9% | Expected Horizon: 4.2d,0.01,0.35,-0.0021,187704.0,86.0,56.7,80.0,35.0,100.0,70.0,YES,NO,YES,Confirmed Bounce,80.0,-16.93,13.18,305.02,223.85,76.0,56.2,14.3,2.09,15.4,7.7,0.23,Nifty IT
