Symbol,Price,Action,Score,Confidence,Horizon,L1_Score,L1_Reasoning,L2_Score,L2_Reasoning,L3_Score,L3_Reasoning,P_Target,P_Stop,Pred_Return,MarketCap_Cr,Rebound_Score,Oversold_Score,Valuation_Score,Growth_Score,Technical_Score,Momentum_Score,Flag_52W_LOW,Flag_OVERSOLD,Flag_Double_Bottom,Double_Bottom_Stage,Double_Bottom_Score,Pct_From_52W_High,Pct_From_52W_Low,52W_High,52W_Low,RSI,Final_Rank_Score,PE_Ratio,PB_Ratio,ROE,Revenue_Growth_Pct,Debt_Equity,Index_Name
NAVA,625.0,WAIT,53.7,0.43,3.6 days,82.3,Low Leverage (D/E: 0.21) | Healthy Margins (18.3%),38.0,Constructive RSI (Neutral-Bullish),38.7,MC Target Prob: 12.4% | Model Predicts +4.4% (10d) | Expected Horizon: 3.6d,0.12,0.48,0.044,16588.0,82.5,46.7,70.0,45.0,100.0,70.0,NO,NO,YES,Confirmed Bounce,80.0,-14.43,23.52,730.4,506.0,59.9,62.3,21.0,2.05,10.3,12.2,0.21,Nifty Energy
NHPC,75.82,AVOID,44.5,0.33,4.0 days,78.6,Strong Revenue Growth (19.2%) | Healthy Margins (32.4%),38.0,Constructive RSI (Neutral-Bullish),15.8,MC Target Prob: 1.2% | Model Predicts Positive Return | Expected Horizon: 4.0d,0.01,0.44,0.007,73841.0,98.2,70.0,70.0,100.0,65.0,100.0,YES,NO,YES,Confirmed Bounce,80.0,-12.89,5.12,87.04,72.13,46.2,60.6,26.5,1.79,9.0,19.2,1.13,Nifty Energy
NLCINDIA,321.7,AVOID,46.1,0.35,3.7 days,78.6,High ROE (16.0%) | Low Leverage (D/E: 0.82) | Healthy Margins (20.1%),38.0,Constructive RSI (Neutral-Bullish),20.7,MC Target Prob: 8.1% | Model Predicts Positive Return | Expected Horizon: 3.7d,0.08,0.47,0.0077,46556.0,73.0,60.0,80.0,10.0,50.0,55.0,NO,NO,YES,Confirmed Bounce,80.0,-13.27,47.77,370.9,217.71,41.1,54.2,13.2,2.16,16.0,-0.3,0.82,Nifty Energy
NMDC,88.58,AVOID,46.8,0.29,3.9 days,100.0,Strong Revenue Growth (61.9%) | High ROE (23.4%) | Low Leverage (D/E: 0.19) | Healthy Margins (23.2%),20.0,Neutral Setup,16.7,MC Target Prob: 2.4% | Model Predicts Positive Return | Expected Horizon: 3.9d,0.02,0.43,0.0035,79162.0,90.2,51.7,80.0,100.0,85.0,70.0,NO,NO,YES,Neckline Breakout,75.0,-7.77,38.05,96.04,64.17,39.6,59.8,10.6,2.32,23.4,61.9,0.19,Nifty Metal
NTPC,365.75,AVOID,38.5,0.28,4.2 days,77.5,Healthy Margins (14.4%),20.0,Neutral Setup,15.3,MC Target Prob: 0.4% | Model Predicts Positive Return | Expected Horizon: 4.2d,0.0,0.34,0.0169,351407.0,64.0,70.0,80.0,35.0,50.0,85.0,NO,NO,NO,None,0.0,-10.84,15.7,410.2,316.11,38.4,46.2,11.9,1.73,13.7,8.0,1.18,Nifty Energy
NTPCGREEN,96.27,SELL,25.5,0.2,3.8 days,53.7,Strong Revenue Growth (46.7%) | Healthy Margins (18.3%),20.0,Neutral Setup,1.9,MC Target Prob: 2.7% | Expected Horizon: 3.8d,0.03,0.47,-0.0059,84078.0,79.5,80.0,25.0,55.0,65.0,85.0,YES,NO,YES,Confirmed Bounce,80.0,-19.01,13.02,118.86,85.18,36.4,41.7,160.9,4.56,2.8,46.7,1.65,Nifty Energy
OBEROIRLTY,1688.5,AVOID,48.8,0.32,4.0 days,84.9,Strong Revenue Growth (52.1%) | Low Leverage (D/E: 0.16) | Healthy Margins (41.7%),62.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish),1.4,MC Target Prob: 2.0% | Expected Horizon: 4.0d,0.02,0.42,-0.0075,57871.0,84.8,46.7,55.0,100.0,100.0,70.0,NO,NO,YES,Neckline Breakout,75.0,-14.69,19.77,1979.26,1409.76,55.9,59.6,23.1,3.46,14.9,52.1,0.16,Nifty Realty
OFSS,9669.0,AVOID,47.3,0.31,3.9 days,85.0,Strong Revenue Growth (20.3%) | High ROE (32.6%) | Low Leverage (D/E: 0.00) | Healthy Margins (34.4%),56.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Bullish Pullback Entry,2.2,MC Target Prob: 3.1% | Expected Horizon: 3.9d,0.03,0.42,-0.0057,82450.0,79.0,43.3,25.0,100.0,85.0,70.0,NO,NO,YES,Confirmed Bounce,80.0,-6.53,57.82,10344.5,6126.48,37.2,56.8,31.4,10.53,32.6,20.3,0.0,Nifty IT
OIL,417.95,AVOID,41.5,0.29,3.8 days,82.8,Low Leverage (D/E: 0.59) | Healthy Margins (19.5%),20.0,Neutral Setup,18.7,MC Target Prob: 5.3% | Model Predicts Positive Return | Expected Horizon: 3.8d,0.05,0.47,0.0055,78240.0,68.9,63.3,92.5,80.0,35.0,55.0,YES,NO,YES,Breakdown,10.0,-19.36,10.01,518.3,379.92,16.7,49.7,11.8,1.35,12.7,5.2,0.59,Nifty Energy
ONGC,246.45,AVOID,30.4,0.22,4.1 days,68.8,Low Leverage (D/E: 0.43),20.0,Neutral Setup,0.9,MC Target Prob: 1.3% | Expected Horizon: 4.1d,0.01,0.4,-0.01,332937.0,74.8,80.0,100.0,67.5,35.0,70.0,YES,NO,YES,Breakdown,10.0,-18.23,11.72,301.4,220.61,27.0,43.7,8.0,0.9,12.7,1.9,0.43,Nifty Energy
PERSISTENT,4837.0,AVOID,38.1,0.28,3.9 days,73.9,Strong Revenue Growth (25.1%) | High ROE (26.3%) | Low Leverage (D/E: 0.06) | Healthy Margins (12.6%),20.0,Neutral Setup,17.8,MC Target Prob: 4.0% | Model Predicts Positive Return | Expected Horizon: 3.9d,0.04,0.43,0.0193,76991.0,93.0,80.0,25.0,100.0,85.0,100.0,YES,NO,YES,Confirmed Bounce,80.0,-26.04,6.79,6540.04,4529.4,28.3,54.6,41.4,9.84,26.3,25.1,0.06,Nifty IT
PETRONET,288.25,AVOID,30.8,0.24,4.0 days,38.7,High ROE (18.6%) | Low Leverage (D/E: 0.11),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,1.3,MC Target Prob: 1.8% | Expected Horizon: 4.0d,0.02,0.41,-0.0051,40103.0,82.5,46.7,80.0,55.0,70.0,70.0,NO,NO,YES,Confirmed Bounce,80.0,-10.87,21.09,323.4,238.05,69.3,46.3,10.3,1.8,18.6,-23.3,0.11,Nifty Energy
PHOENIXLTD,1877.0,WAIT,52.4,0.39,3.8 days,73.5,Strong Revenue Growth (33.7%) | Low Leverage (D/E: 0.37) | Healthy Margins (27.7%),68.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Overbought RSI | Positive Trend Slope,17.8,MC Target Prob: 4.1% | Model Predicts Positive Return | Expected Horizon: 3.8d,0.04,0.46,0.0064,63149.0,73.8,28.3,25.0,100.0,100.0,40.0,NO,NO,YES,Confirmed Bounce,80.0,-3.78,32.65,1950.8,1415.03,70.8,58.8,50.3,5.75,11.1,33.7,0.37,Nifty Realty
POWERGRID,292.6,AVOID,39.5,0.31,4.3 days,65.0,High ROE (16.5%) | Healthy Margins (34.1%),38.0,Constructive RSI (Neutral-Bullish),15.3,MC Target Prob: 0.5% | Model Predicts Positive Return | Expected Horizon: 4.3d,0.0,0.35,0.0047,269997.0,70.0,38.3,65.0,35.0,35.0,100.0,NO,NO,YES,Confirmed Bounce,70.0,-8.82,16.47,320.9,251.23,60.6,48.6,14.4,2.69,16.5,-5.0,1.51,Nifty Energy
POWERINDIA,36740.0,AVOID,47.7,0.34,3.5 days,73.5,Strong Revenue Growth (46.2%) | High ROE (21.0%) | Low Leverage (D/E: 0.02) | Healthy Margins (12.1%),62.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish),9.7,MC Target Prob: 13.9% | Expected Horizon: 3.5d,0.14,0.48,-0.0137,156048.0,76.0,33.3,25.0,100.0,85.0,70.0,NO,NO,YES,Confirmed Bounce,80.0,-4.43,126.59,38445.0,16214.0,51.8,56.2,158.3,30.15,21.0,46.2,0.02,Nifty Energy
PRESTIGE,1500.5,AVOID,42.4,0.35,3.7 days,54.8,Strong Revenue Growth (166.5%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,18.3,MC Target Prob: 4.7% | Model Predicts Positive Return | Expected Horizon: 3.7d,0.05,0.48,0.0189,57201.0,56.2,36.7,25.0,100.0,100.0,40.0,NO,NO,NO,None,0.0,-16.82,33.2,1804.02,1126.5,65.2,46.5,47.8,3.51,8.0,166.5,1.05,Nifty Realty
RELIANCE,1311.5,AVOID,42.4,0.32,4.4 days,73.6,Low Leverage (D/E: 0.37),38.0,Constructive RSI (Neutral-Bullish),15.0,MC Target Prob: 0.0% | Model Predicts Positive Return | Expected Horizon: 4.4d,0.0,0.31,0.0077,1709557.0,65.8,70.0,70.0,45.0,55.0,100.0,YES,NO,YES,Breakdown,10.0,-17.63,4.19,1592.3,1258.8,47.5,49.4,21.2,1.89,9.1,12.5,0.37,Nifty Energy
RPOWER,26.19,AVOID,36.6,0.35,3.2 days,31.6,Low Leverage (D/E: 0.92),38.0,Constructive RSI (Neutral-Bullish),40.5,MC Target Prob: 15.0% | Model Predicts +2.6% (10d) | Expected Horizon: 3.2d,0.15,0.56,0.0263,11270.0,62.2,70.0,70.0,20.0,85.0,70.0,NO,NO,YES,Breakdown,10.0,-62.74,28.63,70.29,20.36,46.5,44.3,0.0,0.7,-2.1,-4.6,0.92,Nifty Energy
SAIL,180.0,AVOID,37.6,0.32,3.7 days,56.3,Low Leverage (D/E: 0.58),20.0,Neutral Setup,33.9,MC Target Prob: 5.6% | Model Predicts +2.8% (10d) | Expected Horizon: 3.7d,0.06,0.48,0.0276,76824.0,75.6,35.0,67.5,90.0,65.0,55.0,NO,NO,YES,Neckline Breakout,65.0,-12.65,53.6,206.06,117.19,22.5,49.0,22.7,1.32,0.0,11.8,0.58,Nifty Metal
SIEMENS,3762.8,AVOID,42.0,0.34,3.9 days,49.9,Low Leverage (D/E: 0.02),62.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish),17.0,MC Target Prob: 2.8% | Model Predicts Positive Return | Expected Horizon: 3.9d,0.03,0.44,0.0035,129058.0,58.5,28.3,25.0,45.0,85.0,70.0,NO,NO,YES,Neckline Breakout,75.0,-2.99,32.09,3878.7,2848.6,55.2,47.0,76.5,9.32,0.0,14.6,0.02,Nifty Energy
SJVN,72.9,AVOID,39.2,0.32,3.7 days,62.2,Strong Revenue Growth (196.7%) | Healthy Margins (14.2%),38.0,Constructive RSI (Neutral-Bullish),17.1,MC Target Prob: 2.9% | Model Predicts Positive Return | Expected Horizon: 3.7d,0.03,0.51,0.0041,28408.0,81.5,60.0,40.0,65.0,70.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-26.31,15.07,98.92,63.35,50.0,51.9,44.3,1.96,4.5,196.7,2.27,Nifty Energy
SOBHA,1424.0,AVOID,39.1,0.32,3.7 days,61.4,Strong Revenue Growth (60.2%) | Low Leverage (D/E: 0.22),38.0,Constructive RSI (Neutral-Bullish),17.6,MC Target Prob: 3.8% | Model Predicts Positive Return | Expected Horizon: 3.7d,0.04,0.49,0.0192,13870.0,82.2,46.7,25.0,100.0,100.0,70.0,NO,NO,YES,Confirmed Bounce,80.0,-16.29,23.1,1701.2,1156.8,56.9,52.0,71.7,2.94,4.2,60.2,0.22,Nifty Realty
SONACOMS,614.7,WAIT,53.8,0.45,3.9 days,69.0,Strong Revenue Growth (45.4%) | Low Leverage (D/E: 0.07) | Healthy Margins (14.4%),62.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish),31.7,MC Target Prob: 2.4% | Model Predicts +2.3% (10d) | Expected Horizon: 3.9d,0.02,0.44,0.0225,36653.0,67.2,20.0,25.0,90.0,100.0,70.0,NO,NO,YES,Neckline Breakout,75.0,-0.65,52.18,618.7,403.94,57.3,57.8,57.3,6.41,10.7,45.4,0.07,Nifty Auto
SUZLON,59.3,WAIT,54.9,0.35,3.7 days,84.3,Strong Revenue Growth (44.9%) | High ROE (40.6%) | Low Leverage (D/E: 0.06) | Healthy Margins (19.0%),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,4.1,MC Target Prob: 5.9% | Expected Horizon: 3.7d,0.06,0.48,-0.0242,74776.0,69.8,36.7,55.0,55.0,100.0,40.0,NO,NO,YES,Neckline Breakout,75.0,-12.43,49.9,67.72,39.56,69.8,59.4,23.6,9.53,40.6,44.9,0.06,Nifty Energy
TATAPOWER,403.0,SELL,19.9,0.19,4.1 days,24.2,Average Fundamentals,20.0,Neutral Setup,15.6,MC Target Prob: 0.9% | Model Predicts Positive Return | Expected Horizon: 4.1d,0.01,0.39,0.0006,129156.0,75.8,70.0,40.0,10.0,85.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-12.73,16.73,461.8,345.25,32.5,36.7,34.5,3.27,11.3,-12.8,1.68,Nifty Energy
TATASTEEL,199.28,AVOID,42.8,0.33,4.1 days,74.4,Low Leverage (D/E: 0.89),20.0,Neutral Setup,30.9,MC Target Prob: 1.3% | Model Predicts +2.1% (10d) | Expected Horizon: 4.1d,0.01,0.38,0.0208,252829.0,78.8,51.7,40.0,90.0,35.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-9.88,31.97,221.13,151.0,32.2,53.6,23.5,2.66,11.2,12.5,0.89,Nifty Metal
TCS,2135.9,AVOID,34.8,0.23,4.3 days,82.3,High ROE (48.4%) | Low Leverage (D/E: 0.10) | Healthy Margins (18.4%),20.0,Neutral Setup,0.1,MC Target Prob: 0.1% | Expected Horizon: 4.3d,0.0,0.36,-0.0012,779300.0,72.5,100.0,65.0,70.0,35.0,70.0,YES,YES,YES,Breakdown,10.0,-37.69,0.01,3428.07,2135.6,37.4,46.1,15.8,6.87,48.4,9.6,0.1,Nifty IT
TECHM,1414.0,AVOID,31.9,0.22,4.2 days,73.6,High ROE (16.6%) | Low Leverage (D/E: 0.07),20.0,Neutral Setup,0.4,MC Target Prob: 0.6% | Expected Horizon: 4.2d,0.01,0.35,-0.0057,130989.0,95.0,80.0,40.0,80.0,100.0,100.0,YES,NO,YES,Confirmed Bounce,80.0,-20.04,6.18,1768.4,1331.7,30.5,50.8,27.3,4.43,16.6,12.6,0.07,Nifty IT
THERMAX,4725.0,WAIT,55.6,0.46,3.7 days,62.4,Low Leverage (D/E: 0.42),74.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Positive Trend Slope | Bullish Pullback Entry,33.0,MC Target Prob: 4.3% | Model Predicts +7.8% (10d) | Expected Horizon: 3.7d,0.04,0.49,0.0777,52904.0,74.2,43.3,25.0,80.0,100.0,40.0,NO,NO,YES,Confirmed Bounce,80.0,-5.36,70.34,4992.8,2773.8,37.3,61.2,73.6,9.53,13.7,11.1,0.42,Nifty Energy
TIINDIA,3290.0,AVOID,41.0,0.28,3.8 days,46.0,Strong Revenue Growth (20.7%) | Low Leverage (D/E: 0.28),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,2.7,MC Target Prob: 3.8% | Expected Horizon: 3.8d,0.04,0.47,-0.0168,59275.0,55.0,20.0,25.0,55.0,85.0,40.0,NO,NO,YES,Neckline Breakout,75.0,-3.28,50.4,3401.52,2187.45,66.1,45.2,93.0,7.88,0.0,20.7,0.28,Nifty Auto
TORNTPOWER,1440.8,AVOID,41.3,0.38,3.8 days,52.0,Low Leverage (D/E: 0.71),38.0,Constructive RSI (Neutral-Bullish),33.4,MC Target Prob: 4.8% | Model Predicts +4.0% (10d) | Expected Horizon: 3.8d,0.05,0.46,0.0398,73288.0,61.2,46.7,40.0,10.0,35.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-18.71,21.31,1772.5,1187.69,56.7,47.3,30.4,3.9,13.0,-0.8,0.71,Nifty Energy
TVSMOTOR,3460.0,AVOID,49.2,0.43,4.2 days,61.8,Strong Revenue Growth (31.3%) | High ROE (31.6%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,30.7,MC Target Prob: 1.0% | Model Predicts +2.6% (10d) | Expected Horizon: 4.2d,0.01,0.34,0.0261,158483.0,81.0,46.7,25.0,90.0,85.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-12.19,26.05,3940.43,2744.91,61.0,58.7,52.5,47.43,31.6,31.3,3.06,Nifty Auto
UNOMINDA,1112.0,AVOID,47.4,0.4,3.8 days,69.3,Strong Revenue Growth (17.8%) | High ROE (19.2%) | Low Leverage (D/E: 0.38),38.0,Constructive RSI (Neutral-Bullish),33.7,MC Target Prob: 5.3% | Model Predicts +2.0% (10d) | Expected Horizon: 3.8d,0.05,0.46,0.0202,62395.0,85.2,56.7,25.0,100.0,100.0,70.0,YES,NO,YES,Confirmed Bounce,80.0,-18.55,9.75,1365.3,1013.2,55.9,58.7,52.0,9.99,19.2,17.8,0.38,Nifty Auto
VEDL,300.7,SELL,27.6,0.25,3.2 days,21.2,High ROE (20.4%) | Low Leverage (D/E: 0.48) | Healthy Margins (22.7%),20.0,Neutral Setup,40.5,MC Target Prob: 14.9% | Model Predicts +7.2% (10d) | Expected Horizon: 3.2d,0.15,0.57,0.0722,118804.0,67.0,90.0,55.0,55.0,65.0,55.0,YES,NO,YES,Breakdown,10.0,-61.82,10.73,787.5,271.55,25.5,39.4,17.0,2.96,20.4,-41.3,0.48,Nifty Metal
WELCORP,1428.0,WAIT,50.3,0.33,3.8 days,70.6,High ROE (18.9%) | Low Leverage (D/E: 0.25),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,4.7,MC Target Prob: 6.7% | Expected Horizon: 3.8d,0.07,0.43,-0.0172,35510.0,42.0,20.0,40.0,35.0,100.0,40.0,NO,NO,YES,Extended Breakout,40.0,0.0,97.83,1428.0,721.85,57.8,47.8,22.0,4.34,18.9,9.9,0.25,Nifty Metal
WIPRO,180.5,AVOID,46.6,0.33,4.1 days,85.8,High ROE (15.4%) | Low Leverage (D/E: 0.23) | Healthy Margins (14.2%),20.0,Neutral Setup,30.3,MC Target Prob: 0.5% | Model Predicts +2.5% (10d) | Expected Horizon: 4.1d,0.0,0.39,0.0246,187704.0,68.0,83.3,80.0,35.0,50.0,85.0,YES,YES,YES,Breakdown,10.0,-32.09,1.76,265.81,177.37,22.7,53.0,14.3,2.09,15.4,7.7,0.23,Nifty IT
