Symbol,Price,Action,Score,Confidence,Horizon,L1_Score,L1_Reasoning,L2_Score,L2_Reasoning,L3_Score,L3_Reasoning,P_Target,P_Stop,Pred_Return,MarketCap_Cr,Rebound_Score,Oversold_Score,Valuation_Score,Growth_Score,Technical_Score,Momentum_Score,Flag_52W_LOW,Flag_OVERSOLD,Flag_Double_Bottom,Double_Bottom_Stage,Double_Bottom_Score,Pct_From_52W_High,Pct_From_52W_Low,52W_High,52W_Low,RSI,Final_Rank_Score,PE_Ratio,PB_Ratio,ROE,Revenue_Growth_Pct,Debt_Equity,Index_Name
SONACOMS,532.1,AVOID,48.8,0.32,3.9 days,69.0,Strong Revenue Growth (45.4%) | Low Leverage (D/E: 0.07) | Healthy Margins (14.4%),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,1.7,MC Target Prob: 2.5% | Expected Horizon: 3.9d,0.02,0.44,-0.0063,36653.0,69.8,28.3,25.0,90.0,100.0,70.0,NO,NO,YES,Neckline Breakout,75.0,-1.72,31.73,541.42,403.93,65.6,55.1,57.3,6.41,10.7,45.4,0.07,Nifty Auto
TATACONSUM,1156.2,AVOID,37.5,0.27,4.4 days,59.0,Strong Revenue Growth (17.9%) | Low Leverage (D/E: 0.12),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,0.0,MC Target Prob: 0.1% | Expected Horizon: 4.4d,0.0,0.3,-0.0033,109652.0,75.2,38.3,25.0,100.0,50.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-4.65,23.85,1212.6,933.53,61.5,48.8,71.0,5.39,6.9,17.9,0.12,Nifty FMCG
TATASTEEL,208.36,WAIT,52.0,0.38,4.1 days,74.4,Low Leverage (D/E: 0.89),68.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Overbought RSI | Positive Trend Slope,16.0,MC Target Prob: 1.4% | Model Predicts Positive Return | Expected Horizon: 4.1d,0.01,0.37,0.0067,252829.0,68.0,20.0,40.0,90.0,100.0,40.0,NO,NO,YES,Neckline Breakout,75.0,-0.32,67.65,209.03,124.28,72.2,56.8,23.5,2.66,11.2,12.5,0.89,Nifty Metal
TCS,2686.2,AVOID,34.8,0.23,4.4 days,82.3,High ROE (48.4%) | Low Leverage (D/E: 0.10) | Healthy Margins (18.4%),20.0,Neutral Setup,0.0,MC Target Prob: 0.0% | Expected Horizon: 4.4d,0.0,0.32,-0.0103,779300.0,61.5,63.3,65.0,70.0,35.0,70.0,YES,NO,NO,None,0.0,-29.37,0.31,3803.41,2677.9,17.7,42.8,15.8,6.87,48.4,9.6,0.1,Nifty IT
TECHM,1456.9,AVOID,37.1,0.27,4.3 days,73.6,High ROE (16.6%) | Low Leverage (D/E: 0.07),20.0,Neutral Setup,15.3,MC Target Prob: 0.4% | Model Predicts Positive Return | Expected Horizon: 4.3d,0.0,0.33,0.0148,130989.0,75.8,53.3,40.0,80.0,35.0,85.0,NO,NO,YES,Confirmed Bounce,70.0,-17.61,17.78,1768.4,1236.96,10.8,48.7,27.3,4.43,16.6,12.6,0.07,Nifty IT
TIINDIA,2585.8,AVOID,33.7,0.26,3.8 days,46.0,Strong Revenue Growth (20.7%) | Low Leverage (D/E: 0.28),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,2.3,MC Target Prob: 3.2% | Expected Horizon: 3.8d,0.03,0.48,-0.0043,59275.0,47.2,46.7,25.0,55.0,70.0,55.0,NO,NO,YES,Breakdown,10.0,-23.98,18.21,3401.52,2187.45,63.2,37.8,93.0,7.88,0.0,20.7,0.28,Nifty Auto
TVSMOTOR,3802.91,WAIT,51.0,0.37,4.3 days,61.8,Strong Revenue Growth (31.3%) | High ROE (31.6%),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,15.5,MC Target Prob: 0.7% | Model Predicts Positive Return | Expected Horizon: 4.3d,0.01,0.31,0.0187,158483.0,72.2,20.0,25.0,90.0,100.0,70.0,NO,NO,YES,Confirmed Bounce,80.0,-1.78,72.19,3871.67,2208.59,67.4,57.4,52.5,47.43,31.6,31.3,3.06,Nifty Auto
UBL,1602.6,SELL,25.4,0.21,4.3 days,34.8,Low Leverage (D/E: 0.29),44.0,Overbought RSI | Positive Trend Slope,0.1,MC Target Prob: 0.1% | Expected Horizon: 4.3d,0.0,0.33,-0.0174,35094.0,45.2,56.7,25.0,22.5,70.0,70.0,YES,NO,NO,None,0.0,-28.05,12.57,2227.43,1423.6,73.3,31.3,84.6,8.08,9.3,-3.1,0.29,Nifty FMCG
UNITDSPR,1379.3,AVOID,36.2,0.27,4.4 days,55.4,High ROE (20.0%) | Low Leverage (D/E: 0.05) | Healthy Margins (14.7%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,0.1,MC Target Prob: 0.2% | Expected Horizon: 4.4d,0.0,0.3,-0.0005,91645.0,82.5,56.7,40.0,67.5,100.0,70.0,YES,NO,YES,Confirmed Bounce,80.0,-13.43,8.82,1593.19,1267.49,59.5,50.1,52.5,10.65,20.0,0.8,0.05,Nifty FMCG
UNOMINDA,1195.2,WAIT,52.8,0.45,3.9 days,69.3,Strong Revenue Growth (17.8%) | High ROE (19.2%) | Low Leverage (D/E: 0.38),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,33.5,MC Target Prob: 5.0% | Model Predicts +2.9% (10d) | Expected Horizon: 3.9d,0.05,0.43,0.029,62395.0,83.2,50.0,25.0,100.0,100.0,70.0,NO,NO,YES,Confirmed Bounce,80.0,-12.46,49.2,1365.3,801.07,53.0,61.9,52.0,9.99,19.2,17.8,0.38,Nifty Auto
VBL,452.85,AVOID,30.7,0.24,3.9 days,53.8,Strong Revenue Growth (18.1%) | Low Leverage (D/E: 0.13) | Healthy Margins (14.0%),38.0,Constructive RSI (Neutral-Bullish),1.3,MC Target Prob: 1.8% | Expected Horizon: 3.9d,0.02,0.45,-0.0042,177993.0,85.8,80.0,40.0,90.0,35.0,85.0,YES,NO,YES,Confirmed Bounce,80.0,-18.32,4.38,554.45,433.85,42.5,47.2,55.8,9.09,0.0,18.1,0.13,Nifty FMCG
VEDL,671.24,AVOID,40.8,0.32,4.0 days,21.2,High ROE (20.4%) | Low Leverage (D/E: 0.48) | Healthy Margins (22.7%),74.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Bullish Pullback Entry,32.1,MC Target Prob: 3.0% | Model Predicts +4.9% (10d) | Expected Horizon: 4.0d,0.03,0.39,0.0495,118804.0,50.8,28.3,55.0,55.0,70.0,70.0,NO,NO,NO,None,0.0,-10.95,93.98,753.76,346.04,56.3,43.8,17.0,2.96,20.4,-41.3,0.48,Nifty Metal
WELCORP,783.5,AVOID,43.0,0.31,3.8 days,70.6,High ROE (18.9%) | Low Leverage (D/E: 0.25),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,4.2,MC Target Prob: 6.0% | Expected Horizon: 3.8d,0.06,0.46,-0.0257,35510.0,57.5,56.7,40.0,35.0,100.0,85.0,YES,NO,YES,Breakdown,10.0,-18.87,12.86,965.75,694.21,57.7,47.3,22.0,4.34,18.9,9.9,0.25,Nifty Metal
WIPRO,209.86,AVOID,36.2,0.23,4.1 days,85.8,High ROE (15.4%) | Low Leverage (D/E: 0.23) | Healthy Margins (14.2%),20.0,Neutral Setup,0.5,MC Target Prob: 0.8% | Expected Horizon: 4.1d,0.01,0.38,-0.0014,187704.0,66.5,83.3,80.0,35.0,50.0,70.0,YES,YES,YES,Breakdown,10.0,-30.11,0.0,300.29,209.86,10.4,45.3,14.3,2.09,15.4,7.7,0.23,Nifty IT
