Symbol,Price,Action,Score,Confidence,Horizon,L1_Score,L1_Reasoning,L2_Score,L2_Reasoning,L3_Score,L3_Reasoning,P_Target,P_Stop,Pred_Return,MarketCap_Cr,Rebound_Score,Oversold_Score,Valuation_Score,Growth_Score,Technical_Score,Momentum_Score,Flag_52W_LOW,Flag_OVERSOLD,Flag_Double_Bottom,Double_Bottom_Stage,Double_Bottom_Score,Pct_From_52W_High,Pct_From_52W_Low,52W_High,52W_Low,RSI,Final_Rank_Score,PE_Ratio,PB_Ratio,ROE,Revenue_Growth_Pct,Debt_Equity,Index_Name
SONACOMS,513.5,WAIT,59.4,0.39,3.9 days,69.0,Strong Revenue Growth (45.4%) | Low Leverage (D/E: 0.07) | Healthy Margins (14.4%),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,1.8,MC Target Prob: 2.6% | Expected Horizon: 3.9d,0.03,0.45,-0.0168,36653.0,77.8,38.3,25.0,90.0,100.0,70.0,NO,NO,YES,Confirmed Bounce,80.0,-5.16,27.13,541.42,403.93,68.2,64.9,57.3,6.41,10.7,45.4,0.07,Nifty Auto
SUNPHARMA,1695.1,AVOID,49.9,0.33,4.6 days,81.3,Low Leverage (D/E: 0.06) | Healthy Margins (19.6%),38.0,Constructive RSI (Neutral-Bullish),0.0,MC Target Prob: 0.1% | Expected Horizon: 4.6d,0.0,0.24,-0.0083,429193.0,82.2,48.3,40.0,90.0,65.0,100.0,YES,NO,YES,Confirmed Bounce,80.0,-7.05,9.27,1823.71,1551.28,56.6,59.6,37.5,5.14,14.7,12.8,0.06,Nifty Pharma
TCS,2941.6,AVOID,44.1,0.29,4.4 days,82.3,High ROE (48.4%) | Low Leverage (D/E: 0.10) | Healthy Margins (18.4%),20.0,Neutral Setup,0.1,MC Target Prob: 0.1% | Expected Horizon: 4.4d,0.0,0.3,-0.0059,779300.0,68.0,80.0,65.0,70.0,35.0,85.0,YES,NO,NO,None,0.0,-25.9,4.08,3969.86,2826.29,30.3,51.3,15.8,6.87,48.4,9.6,0.1,Nifty IT
TECHM,1619.9,WAIT,52.8,0.36,4.3 days,73.6,High ROE (16.6%) | Low Leverage (D/E: 0.07),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,0.3,MC Target Prob: 0.5% | Expected Horizon: 4.3d,0.0,0.32,-0.0013,130989.0,78.5,51.7,40.0,80.0,100.0,70.0,NO,NO,YES,Neckline Breakout,75.0,-8.4,30.96,1768.4,1236.96,42.3,60.5,27.3,4.43,16.6,12.6,0.07,Nifty IT
TIINDIA,2311.64,AVOID,40.7,0.31,3.7 days,46.0,Strong Revenue Growth (20.7%) | Low Leverage (D/E: 0.28),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,2.0,MC Target Prob: 2.9% | Expected Horizon: 3.7d,0.03,0.5,-0.0045,59275.0,59.5,90.0,25.0,55.0,65.0,55.0,YES,YES,YES,Breakdown,10.0,-32.04,5.68,3401.52,2187.45,48.7,46.3,93.0,7.88,0.0,20.7,0.28,Nifty Auto
TORNTPHARM,3912.18,WAIT,63.0,0.45,4.5 days,75.8,Strong Revenue Growth (41.8%) | High ROE (17.0%) | Low Leverage (D/E: 0.85) | Healthy Margins (15.5%),74.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Bullish Pullback Entry,15.1,MC Target Prob: 0.2% | Model Predicts Positive Return | Expected Horizon: 4.5d,0.0,0.24,0.0128,149268.0,57.8,51.7,25.0,55.0,100.0,100.0,NO,NO,NO,None,0.0,-3.74,34.68,4064.33,2904.83,44.0,61.4,68.8,17.68,17.0,41.8,0.85,Nifty Pharma
TVSMOTOR,3745.41,WAIT,55.6,0.47,4.3 days,61.8,Strong Revenue Growth (31.3%) | High ROE (31.6%),62.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish),30.5,MC Target Prob: 0.8% | Model Predicts +4.1% (10d) | Expected Horizon: 4.3d,0.01,0.31,0.0413,158483.0,70.0,20.0,25.0,90.0,65.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-2.78,69.58,3852.63,2208.59,57.1,59.9,52.5,47.43,31.6,31.3,3.06,Nifty Auto
UNOMINDA,1157.15,WAIT,51.2,0.43,3.9 days,69.3,Strong Revenue Growth (17.8%) | High ROE (19.2%) | Low Leverage (D/E: 0.38),38.0,Constructive RSI (Neutral-Bullish),33.5,MC Target Prob: 5.0% | Model Predicts +5.5% (10d) | Expected Horizon: 3.9d,0.05,0.44,0.0549,62395.0,79.5,50.0,25.0,100.0,65.0,85.0,NO,NO,YES,Confirmed Bounce,80.0,-15.25,44.45,1365.3,801.07,46.4,59.7,52.0,9.99,19.2,17.8,0.38,Nifty Auto
WIPRO,230.72,AVOID,48.7,0.33,4.2 days,85.8,High ROE (15.4%) | Low Leverage (D/E: 0.23) | Healthy Margins (14.2%),20.0,Neutral Setup,15.6,MC Target Prob: 0.8% | Model Predicts Positive Return | Expected Horizon: 4.2d,0.01,0.37,0.0038,187704.0,64.8,63.3,80.0,35.0,35.0,85.0,YES,NO,YES,Forming Trough 2,55.0,-24.36,3.07,305.02,223.85,24.4,53.5,14.3,2.09,15.4,7.7,0.23,Nifty IT
WOCKPHARMA,1398.4,AVOID,43.1,0.38,3.3 days,54.0,Strong Revenue Growth (26.0%) | Low Leverage (D/E: 0.42),38.0,Constructive RSI (Neutral-Bullish),27.4,MC Target Prob: 17.8% | Model Predicts Positive Return | Expected Horizon: 3.3d,0.18,0.52,0.0037,30758.0,74.8,60.0,25.0,65.0,50.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-23.63,21.02,1831.1,1155.5,45.3,52.6,144.9,6.72,4.0,26.0,0.42,Nifty Pharma
YESBANK,21.29,AVOID,47.6,0.33,3.9 days,82.9,Strong Revenue Growth (19.8%) | Low Leverage (D/E: 0.00) | Healthy Margins (22.0%),20.0,Neutral Setup,16.3,MC Target Prob: 1.9% | Model Predicts Positive Return | Expected Horizon: 3.9d,0.02,0.44,0.0019,70933.0,68.9,43.3,67.5,90.0,50.0,85.0,NO,NO,YES,Forming Trough 2,55.0,-11.4,32.15,24.03,16.11,24.2,54.0,20.2,1.43,7.1,19.8,0.0,Nifty Private Bank
ZYDUSLIFE,888.15,WAIT,57.4,0.37,4.3 days,84.0,Strong Revenue Growth (16.2%) | High ROE (18.3%) | Low Leverage (D/E: 0.42) | Healthy Margins (18.6%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,0.1,MC Target Prob: 0.1% | Expected Horizon: 4.3d,0.0,0.35,-0.0029,109438.0,66.8,56.7,65.0,80.0,50.0,100.0,YES,NO,YES,Breakdown,10.0,-15.24,9.27,1047.85,812.79,59.1,60.2,21.7,4.32,18.3,16.2,0.42,Nifty Pharma
