Symbol,Price,Action,Score,Confidence,Horizon,L1_Score,L1_Reasoning,L2_Score,L2_Reasoning,L3_Score,L3_Reasoning,P_Target,P_Stop,Pred_Return,MarketCap_Cr,Rebound_Score,Oversold_Score,Valuation_Score,Growth_Score,Technical_Score,Momentum_Score,Flag_52W_LOW,Flag_OVERSOLD,Flag_Double_Bottom,Double_Bottom_Stage,Double_Bottom_Score,Pct_From_52W_High,Pct_From_52W_Low,52W_High,52W_Low,RSI,Final_Rank_Score,PE_Ratio,PB_Ratio,ROE,Revenue_Growth_Pct,Debt_Equity,Index_Name
PERSISTENT,5628.0,AVOID,32.9,0.23,3.9 days,73.9,Strong Revenue Growth (25.1%) | High ROE (26.3%) | Low Leverage (D/E: 0.06) | Healthy Margins (12.6%),20.0,Neutral Setup,2.9,MC Target Prob: 4.1% | Expected Horizon: 3.9d,0.04,0.41,-0.0034,76991.0,76.0,70.0,25.0,100.0,35.0,85.0,NO,NO,YES,Neckline Breakout,65.0,-13.95,28.63,6540.04,4375.22,30.1,45.8,41.4,9.84,26.3,25.1,0.06,Nifty IT
PHOENIXLTD,1767.2,AVOID,48.6,0.37,3.8 days,73.5,Strong Revenue Growth (33.7%) | Low Leverage (D/E: 0.37) | Healthy Margins (27.7%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,17.5,MC Target Prob: 3.6% | Model Predicts Positive Return | Expected Horizon: 3.8d,0.04,0.46,0.0034,63149.0,71.5,38.3,25.0,100.0,35.0,85.0,NO,NO,YES,Confirmed Bounce,70.0,-9.41,24.89,1950.8,1415.03,55.7,55.5,50.3,5.75,11.1,33.7,0.37,Nifty Realty
POWERGRID,300.75,AVOID,36.1,0.26,4.2 days,65.0,High ROE (16.5%) | Healthy Margins (34.1%),44.0,Overbought RSI | Positive Trend Slope,0.4,MC Target Prob: 0.6% | Expected Horizon: 4.2d,0.01,0.35,-0.0307,269997.0,68.8,38.3,65.0,35.0,100.0,40.0,NO,NO,YES,Neckline Breakout,65.0,-2.94,23.81,309.87,242.91,83.0,45.9,14.4,2.69,16.5,-5.0,1.51,Nifty Infra
PRESTIGE,1525.6,AVOID,37.3,0.28,3.7 days,54.8,Strong Revenue Growth (166.5%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,3.8,MC Target Prob: 5.5% | Expected Horizon: 3.7d,0.06,0.49,-0.0237,57201.0,63.5,36.7,25.0,100.0,85.0,85.0,NO,NO,YES,Forming Trough 2,55.0,-15.43,44.05,1804.02,1059.08,67.4,45.2,47.8,3.51,8.0,166.5,1.05,Nifty Realty
RBLBANK,322.25,WAIT,60.1,0.48,3.7 days,65.4,Strong Revenue Growth (40.8%) | Low Leverage (D/E: 0.00),84.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Overbought RSI | Positive Trend Slope | Volume Breakout Detected,34.4,MC Target Prob: 6.3% | Model Predicts +4.6% (10d) | Expected Horizon: 3.7d,0.06,0.46,0.0462,22110.0,87.9,20.0,67.5,100.0,100.0,100.0,NO,NO,YES,Confirmed Bounce,70.0,-1.98,114.23,328.75,150.42,76.2,68.4,25.4,1.32,0.0,40.8,0.0,Nifty Private Bank
RELIANCE,1423.0,AVOID,47.8,0.36,4.4 days,73.6,Low Leverage (D/E: 0.37),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,15.0,MC Target Prob: 0.0% | Model Predicts Positive Return | Expected Horizon: 4.4d,0.0,0.29,0.0001,1709557.0,81.2,46.7,80.0,45.0,55.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-10.63,22.96,1592.3,1157.28,56.3,57.8,21.2,1.89,9.1,12.5,0.37,Nifty Infra
SHREECEM,26370.0,SELL,20.2,0.17,4.5 days,40.5,Low Leverage (D/E: 0.38) | Healthy Margins (14.5%),20.0,Neutral Setup,0.0,MC Target Prob: 0.0% | Expected Horizon: 4.5d,0.0,0.27,-0.0028,84916.0,55.0,80.0,25.0,47.5,35.0,100.0,YES,NO,NO,None,0.0,-18.24,3.01,32253.6,25600.0,34.0,30.6,48.6,9.22,0.0,5.2,0.38,Nifty Infra
SOBHA,1482.8,AVOID,49.8,0.44,3.7 days,61.4,Strong Revenue Growth (60.2%) | Low Leverage (D/E: 0.22),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,32.7,MC Target Prob: 3.9% | Model Predicts +4.3% (10d) | Expected Horizon: 3.7d,0.04,0.5,0.043,13870.0,80.0,36.7,25.0,100.0,85.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-12.84,35.73,1701.2,1092.44,59.9,58.9,71.7,2.94,4.2,60.2,0.22,Nifty Realty
SONACOMS,529.75,AVOID,48.7,0.32,3.9 days,69.0,Strong Revenue Growth (45.4%) | Low Leverage (D/E: 0.07) | Healthy Margins (14.4%),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,1.6,MC Target Prob: 2.2% | Expected Horizon: 3.9d,0.02,0.45,-0.0226,36653.0,69.8,28.3,25.0,90.0,100.0,70.0,NO,NO,YES,Neckline Breakout,75.0,-2.16,31.15,541.42,403.93,68.3,55.0,57.3,6.41,10.7,45.4,0.07,Nifty Auto
SUZLON,45.94,AVOID,47.6,0.32,3.7 days,84.3,Strong Revenue Growth (44.9%) | High ROE (40.6%) | Low Leverage (D/E: 0.06) | Healthy Margins (19.0%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,3.8,MC Target Prob: 5.5% | Expected Horizon: 3.7d,0.06,0.5,-0.0201,74776.0,70.0,100.0,55.0,55.0,65.0,55.0,YES,YES,YES,Breakdown,10.0,-35.73,0.9,71.48,45.53,40.4,54.3,23.6,9.53,40.6,44.9,0.06,Nifty Infra
TATAPOWER,378.4,SELL,25.5,0.2,4.1 days,24.2,Average Fundamentals,56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,0.6,MC Target Prob: 0.9% | Expected Horizon: 4.1d,0.01,0.39,-0.0109,129156.0,69.2,48.3,40.0,10.0,85.0,100.0,YES,NO,YES,Confirmed Bounce,70.0,-8.75,12.9,414.7,335.18,66.0,38.6,34.5,3.27,11.3,-12.8,1.68,Nifty Infra
TCS,2717.4,AVOID,34.8,0.23,4.4 days,82.3,High ROE (48.4%) | Low Leverage (D/E: 0.10) | Healthy Margins (18.4%),20.0,Neutral Setup,0.1,MC Target Prob: 0.1% | Expected Horizon: 4.4d,0.0,0.31,-0.0045,779300.0,61.5,63.3,65.0,70.0,35.0,70.0,YES,NO,NO,None,0.0,-29.07,0.94,3831.15,2692.2,20.6,42.8,15.8,6.87,48.4,9.6,0.1,Nifty IT
TECHM,1523.8,AVOID,37.1,0.27,4.3 days,73.6,High ROE (16.6%) | Low Leverage (D/E: 0.07),20.0,Neutral Setup,15.3,MC Target Prob: 0.5% | Model Predicts Positive Return | Expected Horizon: 4.3d,0.0,0.32,0.0086,130989.0,77.2,53.3,40.0,80.0,35.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-13.83,23.19,1768.4,1236.96,13.0,49.1,27.3,4.43,16.6,12.6,0.07,Nifty IT
TIINDIA,2462.7,AVOID,33.7,0.26,3.7 days,46.0,Strong Revenue Growth (20.7%) | Low Leverage (D/E: 0.28),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,2.2,MC Target Prob: 3.2% | Expected Horizon: 3.7d,0.03,0.49,-0.0383,59275.0,55.5,56.7,25.0,55.0,85.0,85.0,YES,NO,YES,Breakdown,10.0,-27.6,12.58,3401.52,2187.45,59.4,40.2,93.0,7.88,0.0,20.7,0.28,Nifty Auto
TVSMOTOR,3864.29,WAIT,56.3,0.45,4.4 days,61.8,Strong Revenue Growth (31.3%) | High ROE (31.6%),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,30.4,MC Target Prob: 0.6% | Model Predicts +2.3% (10d) | Expected Horizon: 4.4d,0.01,0.29,0.0227,158483.0,69.2,20.0,25.0,90.0,100.0,40.0,NO,NO,YES,Confirmed Bounce,80.0,-0.09,74.97,3867.68,2208.59,63.8,60.2,52.5,47.43,31.6,31.3,3.06,Nifty Auto
ULTRACEMCO,12984.0,AVOID,48.4,0.35,4.5 days,54.5,Low Leverage (D/E: 0.29),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,15.1,MC Target Prob: 0.1% | Model Predicts Positive Return | Expected Horizon: 4.5d,0.0,0.26,0.0067,317556.0,50.0,38.3,40.0,32.5,100.0,70.0,NO,NO,NO,None,0.0,-0.49,29.01,13048.0,10064.65,59.5,48.9,38.9,4.41,10.6,3.0,0.29,Nifty Infra
UNOMINDA,1217.4,WAIT,52.8,0.45,3.8 days,69.3,Strong Revenue Growth (17.8%) | High ROE (19.2%) | Low Leverage (D/E: 0.38),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,33.5,MC Target Prob: 5.0% | Model Predicts +3.5% (10d) | Expected Horizon: 3.8d,0.05,0.44,0.0351,62395.0,79.8,28.3,25.0,100.0,100.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-10.83,51.97,1365.3,801.07,61.1,60.9,52.0,9.99,19.2,17.8,0.38,Nifty Auto
WIPRO,215.69,AVOID,36.1,0.23,4.1 days,85.8,High ROE (15.4%) | Low Leverage (D/E: 0.23) | Healthy Margins (14.2%),20.0,Neutral Setup,0.4,MC Target Prob: 0.5% | Expected Horizon: 4.1d,0.01,0.38,-0.003,187704.0,67.0,80.0,80.0,35.0,50.0,85.0,YES,NO,YES,Breakdown,10.0,-28.17,1.14,300.29,213.26,26.4,45.4,14.3,2.09,15.4,7.7,0.23,Nifty IT
YESBANK,21.08,AVOID,46.1,0.33,3.9 days,82.9,Strong Revenue Growth (19.8%) | Low Leverage (D/E: 0.00) | Healthy Margins (22.0%),38.0,Constructive RSI (Neutral-Bullish),16.2,MC Target Prob: 1.8% | Model Predicts Positive Return | Expected Horizon: 3.9d,0.02,0.44,0.0059,70933.0,73.9,60.0,67.5,90.0,50.0,85.0,NO,NO,YES,Forming Trough 2,55.0,-12.28,30.85,24.03,16.11,41.3,54.4,20.2,1.43,7.1,19.8,0.0,Nifty Private Bank
